# step E_mixed E_primitive r
5067 -0.500000 -388.594447 0.003946
5068 -0.500000 -388.620994 0.003951
5069 -0.500000 -388.621082 0.003965
5070 -0.500000 -388.621081 0.003976
5071 -0.500000 -388.628342 0.003979
5072 -0.500000 -388.628318 0.003982
5073 -0.500000 -388.646432 0.003981
5074 -0.500000 -388.701547 0.003986
5075 -0.500000 -388.752533 0.003992
5076 -0.500000 -388.752530 0.003992
5077 -0.500000 -388.772418 0.003983
5078 -0.500000 -388.781306 0.003989
5079 -0.500000 -388.844679 0.003985
5080 -0.500000 -388.844790 0.003998
5081 -0.500000 -388.848995 0.003991
5082 -0.500000 -388.924677 0.003992
5083 -0.500000 -389.017045 0.003974
5084 -0.500000 -389.017077 0.003983
5085 -0.500000 -389.017136 0.003994
5086 -0.500000 -389.017104 0.003990
5087 -0.500000 -389.028947 0.003984
5088 -0.500000 -389.054398 0.003998
5089 -0.500000 -389.078525 0.003987
5090 -0.500000 -389.079069 0.003984
5091 -0.500000 -389.095699 0.003977
5092 -0.500000 -389.095722 0.003972
5093 -0.500000 -389.173630 0.003969
5094 -0.500000 -389.197485 0.003982
5095 -0.500000 -389.211628 0.003970
5096 -0.500000 -389.211638 0.003963
5097 -0.500000 -389.271902 0.003959
5098 -0.500000 -389.301984 0.003973
5099 -0.500000 -389.305404 0.003983
5100 -0.500000 -389.320904 0.003980
5101 -0.500000 -389.370193 0.003987
5102 -0.500000 -389.382500 0.003992
5103 -0.500000 -389.409642 0.003993
5104 -0.500000 -389.409637 0.003999
5105 -0.500000 -389.452717 0.004005
5106 -0.500000 -389.452755 0.004018
5107 -0.500000 -389.453892 0.004012
5108 -0.500000 -389.460269 0.004015
5109 -0.500000 -389.469496 0.004014
5110 -0.500000 -389.470473 0.004001
5111 -0.500000 -389.530478 0.004000
5112 -0.500000 -389.562103 0.003996
5113 -0.500000 -389.575587 0.003983
5114 -0.500000 -389.575619 0.003990
5115 -0.500000 -389.575619 0.003990
5116 -0.500000 -389.591652 0.003998
5117 -0.500000 -389.683434 0.004000
5118 -0.500000 -389.741073 0.003999
5119 -0.500000 -389.742801 0.004008
5120 -0.500000 -389.742830 0.004006
5121 -0.500000 -389.786211 0.004014
5122 -0.500000 -389.799449 0.004019
5123 -0.500000 -389.811470 0.004022
5124 -0.500000 -389.812236 0.004016
5125 -0.500000 -389.822867 0.004001
5126 -0.500000 -389.822882 0.003995
5127 -0.500000 -389.867241 0.003992
5128 -0.500000 -389.867236 0.003996
5129 -0.500000 -389.873858 0.003991
5130 -0.500000 -389.890837 0.003988
5131 -0.500000 -389.972141 0.003995
5132 -0.500000 -389.972801 0.003997
5133 -0.500000 -390.061206 0.003991
5134 -0.500000 -390.075913 0.003995
5135 -0.500000 -390.075927 0.004006
5136 -0.500000 -390.075941 0.004009
5137 -0.500000 -390.095718 0.004019
5138 -0.500000 -390.108183 0.004024
5139 -0.500000 -390.109408 0.004028
5140 -0.500000 -390.124955 0.004028
5141 -0.500000 -390.186211 0.004022
5142 -0.500000 -390.192554 0.004023
5143 -0.500000 -390.217598 0.004020
5144 -0.500000 -390.230309 0.004018
5145 -0.500000 -390.230370 0.004026
5146 -0.500000 -390.301815 0.004020
5147 -0.500000 -390.387914 0.004034
5148 -0.500000 -390.391450 0.004040
5149 -0.500000 -390.391427 0.004037
5150 -0.500000 -390.391393 0.004037
5151 -0.500000 -390.442771 0.004033
5152 -0.500000 -390.536344 0.004024
5153 -0.500000 -390.596732 0.004035
5154 -0.500000 -390.596744 0.004038
5155 -0.500000 -390.624188 0.004053
5156 -0.500000 -390.624268 0.004070
5157 -0.500000 -390.624932 0.004066
5158 -0.500000 -390.632021 0.004075
5159 -0.500000 -390.645918 0.004075
5160 -0.500000 -390.682795 0.004074
5161 -0.500000 -390.727986 0.004060
5162 -0.500000 -390.733114 0.004064
5163 -0.500000 -390.733090 0.004060
5164 -0.500000 -390.741326 0.004082
5165 -0.500000 -390.778284 0.004070
5166 -0.500000 -390.825754 0.004066
5167 -0.500000 -390.848176 0.004052
5168 -0.500000 -390.848126 0.004055
5169 -0.500000 -390.863186 0.004047
5170 -0.500000 -390.863131 0.004040
5171 -0.500000 -390.926333 0.004037
5172 -0.500000 -390.973960 0.004032
5173 -0.500000 -390.976849 0.004042
5174 -0.500000 -391.008524 0.004041
5175 -0.500000 -391.024346 0.004036
5176 -0.500000 -391.025658 0.004015
5177 -0.500000 -391.031153 0.004015
5178 -0.500000 -391.057637 0.004010
5179 -0.500000 -391.061028 0.004014
5180 -0.500000 -391.061029 0.004011
5181 -0.500000 -391.072316 0.004025
5182 -0.500000 -391.072335 0.004031
5183 -0.500000 -391.074746 0.004034
5184 -0.500000 -391.074776 0.004048
5185 -0.500000 -391.094607 0.004061
5186 -0.500000 -391.102151 0.004067
5187 -0.500000 -391.102203 0.004071
5188 -0.500000 -391.168952 0.004102
5189 -0.500000 -391.169019 0.004107
5190 -0.500000 -391.169003 0.004095
5191 -0.500000 -391.175569 0.004086
5192 -0.500000 -391.215553 0.004078
5193 -0.500000 -391.215552 0.004080
5194 -0.500000 -391.280946 0.004085
5195 -0.500000 -391.304772 0.004091
5196 -0.500000 -391.304815 0.004099
5197 -0.500000 -391.304808 0.004088
5198 -0.500000 -391.304733 0.004082
5199 -0.500000 -391.394814 0.004091
5200 -0.500000 -391.416507 0.004100
5201 -0.500000 -391.474438 0.004087
5202 -0.500000 -391.474764 0.004091
5203 -0.500000 -391.474765 0.004088
5204 -0.500000 -391.474767 0.004076
5205 -0.500000 -391.480865 0.004070
5206 -0.500000 -391.487120 0.004057
5207 -0.500000 -391.487134 0.004065
5208 -0.500000 -391.538994 0.004060
5209 -0.500000 -391.538958 0.004059
5210 -0.500000 -391.670094 0.004064
5211 -0.500000 -391.670124 0.004058
5212 -0.500000 -391.725254 0.004056
5213 -0.500000 -391.725144 0.004039
5214 -0.500000 -391.903494 0.004038
5215 -0.500000 -391.911627 0.004033
5216 -0.500000 -391.955742 0.004034
5217 -0.500000 -391.967315 0.004030
5218 -0.500000 -391.991844 0.004030
5219 -0.500000 -392.051135 0.004025
5220 -0.500000 -392.188118 0.004012
5221 -0.500000 -392.189879 0.004021
5222 -0.500000 -392.190554 0.004017
5223 -0.500000 -392.206010 0.004017
5224 -0.500000 -392.274860 0.004019
5225 -0.500000 -392.274978 0.004036
5226 -0.500000 -392.314078 0.004034
5227 -0.500000 -392.330165 0.004037
5228 -0.500000 -392.360625 0.004035
5229 -0.500000 -392.368901 0.004046
5230 -0.500000 -392.368923 0.004060
5231 -0.500000 -392.403670 0.004058
5232 -0.500000 -392.404713 0.004055
5233 -0.500000 -392.404700 0.004055
5234 -0.500000 -392.416287 0.004052
5235 -0.500000 -392.416318 0.004064
5236 -0.500000 -392.498637 0.004065
5237 -0.500000 -392.527926 0.004070
5238 -0.500000 -392.534570 0.004070
5239 -0.500000 -392.553260 0.004067
5240 -0.500000 -392.565991 0.004064
5241 -0.500000 -392.565994 0.004061
5242 -0.500000 -392.678913 0.004064
5243 -0.500000 -392.898643 0.004070
5244 -0.500000 -392.918263 0.004051
5245 -0.500000 -392.957784 0.004070
5246 -0.500000 -392.963519 0.004051
5247 -0.500000 -393.009653 0.004052
5248 -0.500000 -393.045761 0.004046
5249 -0.500000 -393.053374 0.004040
5250 -0.500000 -393.170586 0.004045
5251 -0.500000 -393.180747 0.004040
5252 -0.500000 -393.215641 0.004032
5253 -0.500000 -393.278810 0.004041
5254 -0.500000 -393.278817 0.004040
5255 -0.500000 -393.292927 0.004029
5256 -0.500000 -393.292980 0.004033
5257 -0.500000 -393.292998 0.004029
5258 -0.500000 -393.313990 0.004028
5259 -0.500000 -393.328778 0.004028
5260 -0.500000 -393.354551 0.004023
5261 -0.500000 -393.436166 0.004025
5262 -0.500000 -393.448526 0.004018
5263 -0.500000 -393.529457 0.004035
5264 -0.500000 -393.609499 0.004030
5265 -0.500000 -393.609488 0.004040
5266 -0.500000 -393.682637 0.004059
5267 -0.500000 -393.683264 0.004055
5268 -0.500000 -393.683277 0.004063
5269 -0.500000 -393.750295 0.004054
5270 -0.500000 -393.760795 0.004063
5271 -0.500000 -393.772343 0.004073
5272 -0.500000 -393.867709 0.004065
5273 -0.500000 -393.915594 0.004058
5274 -0.500000 -393.915658 0.004060
5275 -0.500000 -393.995411 0.004072
5276 -0.500000 -394.008178 0.004057
5277 -0.500000 -394.020321 0.004051
5278 -0.500000 -394.020381 0.004066
5279 -0.500000 -394.069512 0.004053
5280 -0.500000 -394.153538 0.004055
5281 -0.500000 -394.153504 0.004063
5282 -0.500000 -394.185351 0.004080
5283 -0.500000 -394.185402 0.004088
5284 -0.500000 -394.185386 0.004083
5285 -0.500000 -394.219639 0.004086
5286 -0.500000 -394.227310 0.004068
5287 -0.500000 -394.292962 0.004058
5288 -0.500000 -394.294663 0.004044
5289 -0.500000 -394.303298 0.004042
5290 -0.500000 -394.313412 0.004037
5291 -0.500000 -394.379775 0.004042
5292 -0.500000 -394.379765 0.004034
5293 -0.500000 -394.408655 0.004028
5294 -0.500000 -394.509001 0.004017
5295 -0.500000 -394.508989 0.004022
5296 -0.500000 -394.508972 0.004029
5297 -0.500000 -394.516067 0.004029
5298 -0.500000 -394.544338 0.004024
5299 -0.500000 -394.544351 0.004021
5300 -0.500000 -394.544559 0.004016
5301 -0.500000 -394.544587 0.004021
5302 -0.500000 -394.555677 0.004011
5303 -0.500000 -394.584504 0.004011
5304 -0.500000 -394.595848 0.004006
5305 -0.500000 -394.595827 0.004003
5306 -0.500000 -394.623121 0.004000
5307 -0.500000 -394.661279 0.003986
5308 -0.500000 -394.678949 0.003980
5309 -0.500000 -394.705728 0.003969
5310 -0.500000 -394.735996 0.003974
5311 -0.500000 -394.735985 0.003982
5312 -0.500000 -394.787291 0.003969
5313 -0.500000 -394.787490 0.003962
5314 -0.500000 -394.787540 0.003970
5315 -0.500000 -394.790529 0.003965
5316 -0.500000 -394.790566 0.003963
5317 -0.500000 -394.812305 0.003961
5318 -0.500000 -394.917741 0.003953
5319 -0.500000 -394.917783 0.003968
5320 -0.500000 -394.925016 0.003966
5321 -0.500000 -394.924971 0.003961
5322 -0.500000 -394.925047 0.003959
5323 -0.500000 -394.999296 0.003956
5324 -0.500000 -394.999294 0.003952
5325 -0.500000 -394.999330 0.003969
5326 -0.500000 -394.999254 0.003972
5327 -0.500000 -395.100755 0.003974
5328 -0.500000 -395.114924 0.003978
5329 -0.500000 -395.114955 0.003976
5330 -0.500000 -395.114935 0.003985
5331 -0.500000 -395.114817 0.003975
5332 -0.500000 -395.114832 0.003982
5333 -0.500000 -395.120702 0.003981
5334 -0.500000 -395.162397 0.003983
5335 -0.500000 -395.204930 0.003978
5336 -0.500000 -395.204952 0.003984
5337 -0.500000 -395.222161 0.003986
5338 -0.500000 -395.258249 0.003979
5339 -0.500000 -395.329369 0.003977
5340 -0.500000 -395.334929 0.003983
5341 -0.500000 -395.334947 0.003979
5342 -0.500000 -395.357824 0.003982
5343 -0.500000 -395.357780 0.003965
5344 -0.500000 -395.382340 0.003967
5345 -0.500000 -395.678548 0.003967
5346 -0.500000 -395.678531 0.003976
5347 -0.500000 -395.678573 0.003980
5348 -0.500000 -395.703122 0.003974
5349 -0.500000 -395.703294 0.003980
5350 -0.500000 -395.708757 0.003978
5351 -0.500000 -395.714095 0.003959
5352 -0.500000 -395.720914 0.003965
5353 -0.500000 -395.720904 0.003956
5354 -0.500000 -395.724457 0.003964
5355 -0.500000 -395.724457 0.003966
5356 -0.500000 -395.732883 0.003955
5357 -0.500000 -395.907371 0.003966
5358 -0.500000 -395.921480 0.003959
5359 -0.500000 -395.931446 0.003972
5360 -0.500000 -395.953189 0.003965
5361 -0.500000 -395.955996 0.003957
5362 -0.500000 -395.958471 0.003949
5363 -0.500000 -395.963840 0.003950
5364 -0.500000 -395.984771 0.003950
5365 -0.500000 -396.018192 0.003954
5366 -0.500000 -396.022239 0.003961
5367 -0.500000 -396.032867 0.003948
5368 -0.500000 -396.040503 0.003948
5369 -0.500000 -396.040563 0.003950
5370 -0.500000 -396.088068 0.003957
5371 -0.500000 -396.096577 0.003952
5372 -0.500000 -396.106996 0.003957
5373 -0.500000 -396.120406 0.003948
5374 -0.500000 -396.144100 0.003949
5375 -0.500000 -396.154386 0.003940
5376 -0.500000 -396.175758 0.003955
5377 -0.500000 -396.254539 0.003954
5378 -0.500000 -396.254543 0.003948
5379 -0.500000 -396.270560 0.003957
5380 -0.500000 -396.369129 0.003955
5381 -0.500000 -396.376912 0.003959
5382 -0.500000 -396.382585 0.003963
5383 -0.500000 -396.391659 0.003960
5384 -0.500000 -396.391721 0.003960
5385 -0.500000 -396.391723 0.003962
5386 -0.500000 -396.391621 0.003937
5387 -0.500000 -396.429804 0.003943
5388 -0.500000 -396.430033 0.003939
5389 -0.500000 -396.430014 0.003937
5390 -0.500000 -396.498687 0.003929
5391 -0.500000 -396.529412 0.003927
5392 -0.500000 -396.529519 0.003945
5393 -0.500000 -396.608754 0.003950
5394 -0.500000 -396.608723 0.003944
5395 -0.500000 -396.608776 0.003963
5396 -0.500000 -396.608692 0.003955
5397 -0.500000 -396.610541 0.003949
5398 -0.500000 -396.647732 0.003950
5399 -0.500000 -396.647775 0.003952
5400 -0.500000 -396.740467 0.003947
5401 -0.500000 -396.740463 0.003946
5402 -0.500000 -396.740533 0.003964
5403 -0.500000 -396.739950 0.003955
5404 -0.500000 -396.742652 0.003952
5405 -0.500000 -396.742685 0.003947
5406 -0.500000 -396.742681 0.003938
5407 -0.500000 -396.759704 0.003935
5408 -0.500000 -396.763375 0.003943
5409 -0.500000 -396.765602 0.003956
5410 -0.500000 -396.765618 0.003959
5411 -0.500000 -396.765585 0.003950
5412 -0.500000 -396.795962 0.003947
5413 -0.500000 -396.810377 0.003967
5414 -0.500000 -396.810352 0.003962
5415 -0.500000 -396.810363 0.003961
5416 -0.500000 -396.882959 0.003962
5417 -0.500000 -396.906335 0.003961
5418 -0.500000 -397.045262 0.003957
5419 -0.500000 -397.078544 0.003967
5420 -0.500000 -397.125220 0.003961
5421 -0.500000 -397.184095 0.003966
5422 -0.500000 -397.207746 0.003953
5423 -0.500000 -397.210063 0.003959
5424 -0.500000 -397.264327 0.003960
5425 -0.500000 -397.264358 0.003950
5426 -0.500000 -397.269000 0.003954
5427 -0.500000 -397.288924 0.003958
5428 -0.500000 -397.362657 0.003965
5429 -0.500000 -397.362647 0.003966
5430 -0.500000 -397.362699 0.003972
5431 -0.500000 -397.476431 0.003967
5432 -0.500000 -397.478168 0.003955
5433 -0.500000 -397.508853 0.003955
5434 -0.500000 -397.508965 0.003969
5435 -0.500000 -397.566546 0.003974
5436 -0.500000 -397.566612 0.003985
5437 -0.500000 -397.584937 0.003983
5438 -0.500000 -397.594122 0.003983
5439 -0.500000 -397.594038 0.003976
5440 -0.500000 -397.594074 0.003975
5441 -0.500000 -397.594098 0.003981
5442 -0.500000 -397.594111 0.003971
5443 -0.500000 -397.601606 0.003982
5444 -0.500000 -397.641910 0.003980
5445 -0.500000 -397.645291 0.003978
5446 -0.500000 -397.758084 0.003983
5447 -0.500000 -397.763136 0.003991
5448 -0.500000 -397.763082 0.003995
5449 -0.500000 -397.885177 0.003992
5450 -0.500000 -397.922311 0.003997
5451 -0.500000 -397.927955 0.003995
5452 -0.500000 -397.950850 0.004004
5453 -0.500000 -398.003419 0.003995
5454 -0.500000 -398.041841 0.003996
5455 -0.500000 -398.056074 0.003995
5456 -0.500000 -398.122013 0.003982
5457 -0.500000 -398.191574 0.003988
5458 -0.500000 -398.191542 0.003983
5459 -0.500000 -398.225671 0.003982
5460 -0.500000 -398.225763 0.003982
5461 -0.500000 -398.225810 0.003986
5462 -0.500000 -398.288241 0.003994
5463 -0.500000 -398.288248 0.004005
5464 -0.500000 -398.297899 0.004008
5465 -0.500000 -398.316779 0.004000
5466 -0.500000 -398.316672 0.004003
5467 -0.500000 -398.399609 0.004007
5468 -0.500000 -398.419812 0.004012
5469 -0.500000 -398.421203 0.004001
5470 -0.500000 -398.424023 0.003997
5471 -0.500000 -398.432528 0.003990
5472 -0.500000 -398.469887 0.003993
5473 -0.500000 -398.469805 0.003984
5474 -0.500000 -398.469872 0.003977
5475 -0.500000 -398.513566 0.003980
5476 -0.500000 -398.544525 0.003975
5477 -0.500000 -398.571328 0.003971
5478 -0.500000 -398.582358 0.003951
5479 -0.500000 -398.582383 0.003951
5480 -0.500000 -398.582410 0.003949
5481 -0.500000 -398.582253 0.003929
5482 -0.500000 -398.610130 0.003923
5483 -0.500000 -398.614404 0.003916
5484 -0.500000 -398.614336 0.003902
5485 -0.500000 -398.614330 0.003907
5486 -0.500000 -398.614320 0.003907
5487 -0.500000 -398.614296 0.003888
5488 -0.500000 -398.618567 0.003892
5489 -0.500000 -398.621830 0.003904
5490 -0.500000 -398.642968 0.003886
5491 -0.500000 -398.678360 0.003886
5492 -0.500000 -398.691571 0.003874
5493 -0.500000 -398.695027 0.003877
5494 -0.500000 -398.702973 0.003872
5495 -0.500000 -398.704499 0.003868
5496 -0.500000 -398.726507 0.003863
5497 -0.500000 -398.775024 0.003879
5498 -0.500000 -398.780586 0.003881
5499 -0.500000 -398.796149 0.003889
5500 -0.500000 -398.803615 0.003878
5501 -0.500000 -398.816519 0.003861
5502 -0.500000 -398.816550 0.003857
5503 -0.500000 -398.828309 0.003842
5504 -0.500000 -398.828270 0.003839
5505 -0.500000 -398.853153 0.003824
5506 -0.500000 -398.897304 0.003815
5507 -0.500000 -398.970412 0.003832
5508 -0.500000 -398.971351 0.003832
5509 -0.500000 -398.983622 0.003842
5510 -0.500000 -398.987459 0.003853
5511 -0.500000 -398.998747 0.003840
5512 -0.500000 -399.045578 0.003837
5513 -0.500000 -399.061840 0.003830
5514 -0.500000 -399.061749 0.003818
5515 -0.500000 -399.061770 0.003822
5516 -0.500000 -399.061758 0.003824
5517 -0.500000 -399.063903 0.003824
5518 -0.500000 -399.151309 0.003818
5519 -0.500000 -399.151332 0.003821
5520 -0.500000 -399.182892 0.003819
5521 -0.500000 -399.185103 0.003819
5522 -0.500000 -399.204174 0.003816
5523 -0.500000 -399.211496 0.003824
5524 -0.500000 -399.240547 0.003814
5525 -0.500000 -399.248274 0.003808
5526 -0.500000 -399.274884 0.003815
5527 -0.500000 -399.279657 0.003806
5528 -0.500000 -399.319938 0.003803
5529 -0.500000 -399.342904 0.003801
5530 -0.500000 -399.379652 0.003798
5531 -0.500000 -399.379685 0.003803
5532 -0.500000 -399.379648 0.003787
5533 -0.500000 -399.441288 0.003792
5534 -0.500000 -399.441971 0.003771
5535 -0.500000 -399.442018 0.003764
5536 -0.500000 -399.442006 0.003774
5537 -0.500000 -399.447371 0.003767
5538 -0.500000 -399.447349 0.003763
5539 -0.500000 -399.447295 0.003772
5540 -0.500000 -399.447323 0.003773
5541 -0.500000 -399.447351 0.003758
5542 -0.500000 -399.479732 0.003744
5543 -0.500000 -399.504593 0.003735
5544 -0.500000 -399.504593 0.003735
5545 -0.500000 -399.571486 0.003744
5546 -0.500000 -399.584579 0.003740
5547 -0.500000 -399.584565 0.003737
5548 -0.500000 -399.584563 0.003753
5549 -0.500000 -399.589831 0.003742
5550 -0.500000 -399.589841 0.003743
5551 -0.500000 -399.649741 0.003737
5552 -0.500000 -399.684505 0.003741
5553 -0.500000 -399.684478 0.003735
5554 -0.500000 -399.707686 0.003730
5555 -0.500000 -399.744520 0.003725
5556 -0.500000 -399.744572 0.003752
5557 -0.500000 -399.773373 0.003753
5558 -0.500000 -399.786362 0.003765
5559 -0.500000 -399.792069 0.003770
5560 -0.500000 -399.792030 0.003768
5561 -0.500000 -399.808013 0.003765
5562 -0.500000 -399.808023 0.003773
5563 -0.500000 -399.834871 0.003774
5564 -0.500000 -399.834882 0.003781
5565 -0.500000 -399.865392 0.003773
5566 -0.500000 -399.865585 0.003769
5567 -0.500000 -399.962478 0.003769
5568 -0.500000 -399.962475 0.003772
5569 -0.500000 -399.962474 0.003770
5570 -0.500000 -399.962476 0.003781
5571 -0.500000 -399.962970 0.003793
5572 -0.500000 -399.974252 0.003775
5573 -0.500000 -399.999534 0.003768
5574 -0.500000 -399.999510 0.003755
5575 -0.500000 -400.029107 0.003739
5576 -0.500000 -400.029102 0.003737
5577 -0.500000 -400.038295 0.003740
5578 -0.500000 -400.038328 0.003729
5579 -0.500000 -400.066900 0.003723
5580 -0.500000 -400.066879 0.003737
5581 -0.500000 -400.107092 0.003735
5582 -0.500000 -400.107107 0.003750
5583 -0.500000 -400.139567 0.003748
5584 -0.500000 -400.139738 0.003769
5585 -0.500000 -400.200280 0.003769
5586 -0.500000 -400.231655 0.003757
5587 -0.500000 -400.239339 0.003761
5588 -0.500000 -400.239279 0.003754
5589 -0.500000 -400.239258 0.003754
5590 -0.500000 -400.537401 0.003760
5591 -0.500000 -400.537476 0.003769
5592 -0.500000 -400.544107 0.003762
5593 -0.500000 -400.544008 0.003748
5594 -0.500000 -400.570652 0.003741
5595 -0.500000 -400.590776 0.003738
5596 -0.500000 -400.590850 0.003740
5597 -0.500000 -400.702532 0.003746
5598 -0.500000 -400.741357 0.003732
5599 -0.500000 -400.741388 0.003729
5600 -0.500000 -400.741338 0.003722
5601 -0.500000 -400.781778 0.003720
5602 -0.500000 -400.781813 0.003721
5603 -0.500000 -400.781790 0.003716
5604 -0.500000 -400.784285 0.003720
5605 -0.500000 -400.802644 0.003720
5606 -0.500000 -400.802645 0.003715
5607 -0.500000 -400.848643 0.003716
5608 -0.500000 -400.861574 0.003717
5609 -0.500000 -400.861591 0.003711
5610 -0.500000 -400.861642 0.003701
5611 -0.500000 -400.861621 0.003693
5612 -0.500000 -400.861904 0.003685
5613 -0.500000 -400.910822 0.003676
5614 -0.500000 -400.910749 0.003660
5615 -0.500000 -400.937700 0.003666
5616 -0.500000 -400.937770 0.003668
5617 -0.500000 -400.945283 0.003661
